0.0073	-0.0588638559	-0.0588638559	-0.060413368	-0.060413368	-0.060413368	-0.060413368	-0.060413368	-0.060413368
0.0074	-0.0587955378	-0.0587955378	-0.0603623018	-0.0603623018	-0.0603623018	-0.0603623018	-0.0603623018	-0.0603623018
0.0075	-0.0587275587	-0.0587275587	-0.0603114888	-0.0603114888	-0.0603114888	-0.0603114888	-0.0603114888	-0.0603114888
0.0076	-0.0586599223	-0.0586599223	-0.0602609329	-0.0602609329	-0.0602609329	-0.0602609329	-0.0602609329	-0.0602609329
0.0077	-0.0585926212	-0.0585926212	-0.0602106266	-0.0602106266	-0.0602106266	-0.0602106266	-0.0602106266	-0.0602106266
0.0078	-0.0585256591	-0.0585256591	-0.0601605736	-0.0601605736	-0.0601605736	-0.0601605736	-0.0601605736	-0.0601605736
0.0079	-0.0584590323	-0.0584590323	-0.0601107702	-0.0601107702	-0.0601107702	-0.0601107702	-0.0601107702	-0.0601107702
0.008	-0.0583927371	-0.0583927371	-0.0600612164	-0.0600612164	-0.0600612164	-0.0600612164	-0.0600612164	-0.0600612164
0.0081	-0.0583267733	-0.0583267733	-0.0600119084	-0.0600119084	-0.0600119084	-0.0600119084	-0.0600119084	-0.0600119084
0.0082	-0.0582611412	-0.0582611412	-0.0599628501	-0.0599628501	-0.0599628501	-0.0599628501	-0.0599628501	-0.0599628501
0.0083	-0.0581958368	-0.0581958368	-0.0599140376	-0.0599140376	-0.0599140376	-0.0599140376	-0.0599140376	-0.0599140376
0.0084	-0.0581308566	-0.0581308566	-0.0598654673	-0.0598654673	-0.0598654673	-0.0598654673	-0.0598654673	-0.0598654673
0.0085	-0.0580662005	-0.0580662005	-0.0598171391	-0.0598171391	-0.0598171391	-0.0598171391	-0.0598171391	-0.0598171391
0.0086	-0.0580018684	-0.0580018684	-0.059769053	-0.059769053	-0.059769053	-0.059769053	-0.059769053	-0.059769053
0.0087	-0.0579378605	-0.0579378605	-0.0597212091	-0.0597212091	-0.0597212091	-0.0597212091	-0.0597212091	-0.0597212091
0.0088	-0.0578741729	-0.0578741729	-0.0596736036	-0.0596736036	-0.0596736036	-0.0596736036	-0.0596736036	-0.0596736036
0.0089	-0.057810802	-0.057810802	-0.0596262366	-0.0596262366	-0.0596262366	-0.0596262366	-0.0596262366	-0.0596262366
0.009	-0.0577477477	-0.0577477477	-0.0595791042	-0.0595791042	-0.0595791042	-0.0595791042	-0.0595791042	-0.0595791042
0.0091	-0.0576850101	-0.0576850101	-0.0595322102	-0.0595322102	-0.0595322102	-0.0595322102	-0.0595322102	-0.0595322102
0.0092	-0.0576225854	-0.0576225854	-0.059485551	-0.059485551	-0.059485551	-0.059485551	-0.059485551	-0.059485551
0.0093	-0.0575604737	-0.0575604737	-0.0594391227	-0.0594391227	-0.0594391227	-0.0594391227	-0.0594391227	-0.0594391227
0.0094	-0.0574986711	-0.0574986711	-0.0593929254	-0.0593929254	-0.0593929254	-0.0593929254	-0.0593929254	-0.0593929254
0.0095	-0.0574371777	-0.0574371777	-0.059346959	-0.059346959	-0.059346959	-0.059346959	-0.059346959	-0.059346959
0.0096	-0.0573759936	-0.0573759936	-0.0593012236	-0.0593012236	-0.0593012236	-0.0593012236	-0.0593012236	-0.0593012236
0.0097	-0.0573151149	-0.0573151149	-0.0592557192	-0.0592557192	-0.0592557192	-0.0592557192	-0.0592557192	-0.0592557192
0.0098	-0.0572545379	-0.0572545379	-0.059210442	-0.059210442	-0.059210442	-0.059210442	-0.059210442	-0.059210442
0.0099	-0.0571942665	-0.0571942665	-0.0591653883	-0.0591653883	-0.0591653883	-0.0591653883	-0.0591653883	-0.0591653883
0.01	-0.0571342967	-0.0571342967	-0.0591205619	-0.0591205619	-0.0591205619	-0.0591205619	-0.0591205619	-0.0591205619
0.0101	-0.057074625	-0.057074625	-0.059075959	-0.059075959	-0.059075959	-0.059075959	-0.059075959	-0.059075959
0.0102	-0.0570152514	-0.0570152514	-0.0590315796	-0.0590315796	-0.0590315796	-0.0590315796	-0.0590315796	-0.0590315796
0.0103	-0.0569561757	-0.0569561757	-0.0589874201	-0.0589874201	-0.0589874201	-0.0589874201	-0.0589874201	-0.0589874201
0.0104	-0.0568973944	-0.0568973944	-0.058943484	-0.058943484	-0.058943484	-0.058943484	-0.058943484	-0.058943484
0.0105	-0.0568389073	-0.0568389073	-0.0588997677	-0.0588997677	-0.0588997677	-0.0588997677	-0.0588997677	-0.0588997677
0.0106	-0.0567807145	-0.0567807145	-0.0588562675	-0.0588562675	-0.0588562675	-0.0588562675	-0.0588562675	-0.0588562675
0.0107	-0.0567228124	-0.0567228124	-0.0588129871	-0.0588129871	-0.0588129871	-0.0588129871	-0.0588129871	-0.0588129871
0.0108	-0.056665197	-0.056665197	-0.0587699227	-0.0587699227	-0.0587699227	-0.0587699227	-0.0587699227	-0.0587699227
0.0109	-0.0566078722	-0.0566078722	-0.0587270744	-0.0587270744	-0.0587270744	-0.0587270744	-0.0587270744	-0.0587270744
0.011	-0.0565508343	-0.0565508343	-0.0586844385	-0.0586844385	-0.0586844385	-0.0586844385	-0.0586844385	-0.0586844385
0.0111	-0.0564940795	-0.0564940795	-0.0586420149	-0.0586420149	-0.0586420149	-0.0586420149	-0.0586420149	-0.0586420149
0.0112	-0.0564376079	-0.0564376079	-0.0585998036	-0.0585998036	-0.0585998036	-0.0585998036	-0.0585998036	-0.0585998036
